DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2017,23741.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2018,25064.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2019,26738.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2020,23764.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2021,27174.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2022,31689.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2015,41504.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2016,43049.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2017,45918.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2018,48584.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2019,51201.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2020,52088.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2021,55049.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2022,64143.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2023,68540.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovakia,2024,72587.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2015,489399.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2016,481642.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2017,464464.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2018,394049.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2019,417428.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2020,365247.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2021,403225.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2022,539607.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Türkiye,2023,661899.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,United Kingdom,2015,1623710.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,United Kingdom,2016,1505045.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,United Kingdom,2017,1451672.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,United Kingdom,2018,1490658.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,United Kingdom,2019,1538782.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Kosovo*,2015,5453.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Kosovo*,2016,5860.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Kosovo*,2017,6206.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Albania,2023,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Austria,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bosnia and Herzegovina,2023,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Belgium,2022,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Bulgaria,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2022,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Switzerland,2023,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Cyprus,2022,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Czechia,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2020,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2021,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Germany,2022,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Denmark,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 12 countries (2001-2006),2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area - 19 countries  (2015-2022),2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Euro area – 20 countries (from 2023),2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Estonia,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2022,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Greece,2023,100.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Spain,2020,100.0,,
